<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GDAX.BTC-USD,1,20230313,204600,24238.7100000,24267.6600000,24167.7700000,24174.7600000,43
GDAX.BTC-USD,1,20230313,204700,24165.9500000,24195.3400000,24148.8400000,24186.2100000,37
GDAX.BTC-USD,1,20230313,204800,24182.9600000,24182.9900000,24148.8400000,24153.5800000,23
GDAX.BTC-USD,1,20230313,204900,24153.5800000,24166.1800000,24148.8400000,24155.3500000,35
GDAX.BTC-USD,1,20230313,205000,24155.3600000,24163.0600000,24121.0200000,24134.3900000,23
GDAX.BTC-USD,1,20230313,205100,24134.3900000,24151.8300000,24120.2200000,24151.5100000,33
GDAX.BTC-USD,1,20230313,205200,24151.5000000,24180.9500000,24149.1300000,24167.8900000,38
GDAX.BTC-USD,1,20230313,205300,24167.8900000,24181.9600000,24157.8400000,24164.5000000,20
GDAX.BTC-USD,1,20230313,205400,24164.5000000,24190.8600000,24152.2300000,24189.9400000,30
GDAX.BTC-USD,1,20230313,205500,24189.4700000,24192.6100000,24161.2800000,24172.5900000,22
GDAX.BTC-USD,1,20230313,205600,24173.9100000,24188.7500000,24169.5800000,24187.4800000,23
GDAX.BTC-USD,1,20230313,205700,24187.4700000,24232.7700000,24180.4100000,24224.9200000,38
GDAX.BTC-USD,1,20230313,205800,24226.1100000,24233.0600000,24209.2000000,24216.8300000,32
GDAX.BTC-USD,1,20230313,205900,24212.9700000,24217.9100000,24168.0500000,24179.0700000,25
GDAX.BTC-USD,1,20230313,210000,24179.9900000,24196.3500000,24170.5400000,24189.6500000,37
GDAX.BTC-USD,1,20230313,210100,24189.6400000,24240.2600000,24189.6400000,24230.0300000,40
GDAX.BTC-USD,1,20230313,210200,24230.0300000,24249.7600000,24221.9300000,24235.9300000,32
GDAX.BTC-USD,1,20230313,210300,24235.9300000,24343.5500000,24234.1000000,24307.7700000,66
GDAX.BTC-USD,1,20230313,210400,24310.7400000,24321.8600000,24235.0300000,24240.6300000,40
GDAX.BTC-USD,1,20230313,210500,24245.2600000,24259.7700000,24209.0300000,24235.9400000,42
GDAX.BTC-USD,1,20230313,210600,24236.6300000,24244.4700000,24224.8500000,24229.9000000,18
GDAX.BTC-USD,1,20230313,210700,24228.3000000,24228.3000000,24158.5600000,24158.5600000,25
GDAX.BTC-USD,1,20230313,210800,24158.5500000,24159.9200000,24064.4100000,24082.8200000,35
GDAX.BTC-USD,1,20230313,210900,24076.1400000,24124.6200000,24070.1300000,24111.1200000,24
GDAX.BTC-USD,1,20230313,211000,24115.2400000,24147.9500000,24093.0200000,24144.1000000,22
GDAX.BTC-USD,1,20230313,211100,24143.3100000,24171.7800000,24129.3100000,24171.4400000,31
GDAX.BTC-USD,1,20230313,211200,24171.4400000,24205.0700000,24169.3700000,24179.8400000,29
GDAX.BTC-USD,1,20230313,211300,24179.8400000,24229.3800000,24179.8400000,24212.9400000,31
GDAX.BTC-USD,1,20230313,211400,24219.1500000,24241.3100000,24189.2700000,24195.6800000,24
GDAX.BTC-USD,1,20230313,211500,24197.2800000,24203.8800000,24180.4500000,24201.5000000,19
GDAX.BTC-USD,1,20230313,211600,24198.5100000,24233.5400000,24190.0000000,24195.4200000,55
GDAX.BTC-USD,1,20230313,211700,24195.4200000,24208.5900000,24190.0100000,24202.6800000,33
GDAX.BTC-USD,1,20230313,211800,24202.6900000,24223.4300000,24184.6800000,24197.5600000,30
GDAX.BTC-USD,1,20230313,211900,24196.7200000,24199.3100000,24164.5800000,24197.2600000,51
GDAX.BTC-USD,1,20230313,212000,24197.2500000,24205.4500000,24175.8800000,24183.9700000,15
GDAX.BTC-USD,1,20230313,212100,24181.8700000,24202.7000000,24164.4500000,24197.1000000,29
GDAX.BTC-USD,1,20230313,212200,24196.4400000,24199.0000000,24164.1000000,24196.6000000,24
GDAX.BTC-USD,1,20230313,212300,24195.9700000,24195.9700000,24160.7300000,24191.4500000,26
GDAX.BTC-USD,1,20230313,212400,24189.6600000,24204.8000000,24168.1100000,24204.8000000,27
GDAX.BTC-USD,1,20230313,212500,24206.4100000,24238.4000000,24203.1200000,24235.7400000,34
GDAX.BTC-USD,1,20230313,212600,24236.0300000,24266.5300000,24235.5000000,24239.4000000,38
GDAX.BTC-USD,1,20230313,212700,24235.6100000,24235.6100000,24210.4100000,24219.4600000,16
GDAX.BTC-USD,1,20230313,212800,24216.4600000,24254.3400000,24216.4600000,24235.7900000,24
GDAX.BTC-USD,1,20230313,212900,24235.7800000,24260.6900000,24232.8700000,24245.8100000,25
GDAX.BTC-USD,1,20230313,213000,24245.5400000,24248.0300000,24220.3000000,24231.2000000,25
GDAX.BTC-USD,1,20230313,213100,24231.2000000,24260.1900000,24231.2000000,24255.7300000,17
GDAX.BTC-USD,1,20230313,213200,24255.7500000,24257.5900000,24228.7100000,24239.7500000,26
GDAX.BTC-USD,1,20230313,213300,24240.1700000,24246.8500000,24226.3400000,24233.6300000,13
GDAX.BTC-USD,1,20230313,213400,24233.3800000,24243.4600000,24227.9400000,24243.4600000,36
GDAX.BTC-USD,1,20230313,213500,24243.4600000,24265.0100000,24237.9900000,24245.1200000,29
GDAX.BTC-USD,1,20230313,213600,24245.1200000,24247.5700000,24226.7800000,24239.1100000,15
GDAX.BTC-USD,1,20230313,213700,24239.1100000,24244.6700000,24226.5500000,24242.9500000,26
GDAX.BTC-USD,1,20230313,213800,24242.5800000,24256.5500000,24226.0100000,24226.4900000,28
GDAX.BTC-USD,1,20230313,213900,24230.0200000,24237.4200000,24211.0300000,24212.3000000,20
GDAX.BTC-USD,1,20230313,214000,24212.2900000,24212.2900000,24179.9200000,24198.8800000,41
GDAX.BTC-USD,1,20230313,214100,24198.8800000,24215.4100000,24176.5500000,24210.3300000,24
GDAX.BTC-USD,1,20230313,214200,24211.4300000,24270.8800000,24211.4300000,24265.3300000,31
GDAX.BTC-USD,1,20230313,214300,24265.4800000,24299.6400000,24264.2500000,24298.9100000,24
GDAX.BTC-USD,1,20230313,214400,24298.9200000,24324.6600000,24283.1600000,24283.5000000,22
GDAX.BTC-USD,1,20230313,214500,24283.7600000,24296.3100000,24272.6700000,24290.1900000,13
GDAX.BTC-USD,1,20230313,214600,24290.1900000,24291.4000000,24259.6400000,24270.9800000,67
GDAX.BTC-USD,1,20230313,214700,24274.5800000,24275.6500000,24212.1700000,24231.0700000,71
GDAX.BTC-USD,1,20230313,214800,24231.0700000,24262.0300000,24231.0700000,24261.3100000,30
GDAX.BTC-USD,1,20230313,214900,24256.5500000,24287.0700000,24256.5500000,24278.2000000,15
GDAX.BTC-USD,1,20230313,215000,24283.5400000,24306.7100000,24277.3900000,24278.7900000,21
GDAX.BTC-USD,1,20230313,215100,24278.7800000,24301.6300000,24275.7100000,24292.7500000,41
GDAX.BTC-USD,1,20230313,215200,24292.7500000,24292.8100000,24270.8900000,24289.2700000,24
GDAX.BTC-USD,1,20230313,215300,24289.3700000,24307.5400000,24284.4000000,24299.0800000,28
GDAX.BTC-USD,1,20230313,215400,24299.0800000,24313.9400000,24290.0000000,24298.7500000,31
GDAX.BTC-USD,1,20230313,215500,24298.3900000,24350.0000000,24295.0000000,24346.7200000,32
GDAX.BTC-USD,1,20230313,215600,24346.7300000,24384.2500000,24322.3100000,24332.4500000,59
GDAX.BTC-USD,1,20230313,215700,24330.4700000,24337.9700000,24313.6600000,24318.3500000,22
GDAX.BTC-USD,1,20230313,215800,24318.3500000,24344.6300000,24310.8000000,24335.0400000,49
GDAX.BTC-USD,1,20230313,215900,24335.0400000,24351.5800000,24328.4900000,24348.0100000,61
GDAX.BTC-USD,1,20230313,220000,24348.0100000,24359.6600000,24347.4200000,24359.6600000,25
GDAX.BTC-USD,1,20230313,220100,24359.6600000,24383.3000000,24354.9900000,24380.3900000,41
GDAX.BTC-USD,1,20230313,220200,24380.2400000,24435.8800000,24377.3500000,24417.4900000,103
GDAX.BTC-USD,1,20230313,220300,24415.5500000,24436.3500000,24401.1200000,24433.7400000,25
GDAX.BTC-USD,1,20230313,220400,24433.7400000,24445.5900000,24408.4000000,24442.8200000,37
GDAX.BTC-USD,1,20230313,220500,24440.9900000,24440.9900000,24399.2200000,24399.2200000,39
GDAX.BTC-USD,1,20230313,220600,24399.2200000,24453.7700000,24399.2200000,24453.7700000,48
GDAX.BTC-USD,1,20230313,220700,24457.4100000,24487.1200000,24454.5700000,24467.2800000,51
GDAX.BTC-USD,1,20230313,220800,24467.2900000,24478.1100000,24450.4100000,24469.1800000,61
GDAX.BTC-USD,1,20230313,220900,24469.1800000,24485.8200000,24407.8200000,24431.1700000,39
GDAX.BTC-USD,1,20230313,221000,24431.0700000,24456.0000000,24371.5600000,24371.5600000,45
GDAX.BTC-USD,1,20230313,221100,24369.8900000,24378.9500000,24313.4600000,24340.5600000,47
GDAX.BTC-USD,1,20230313,221200,24343.4200000,24359.3000000,24312.5800000,24321.4800000,22
GDAX.BTC-USD,1,20230313,221300,24321.4700000,24371.8000000,24320.2200000,24369.7800000,43
GDAX.BTC-USD,1,20230313,221400,24371.8000000,24400.3300000,24340.2600000,24340.7700000,33
GDAX.BTC-USD,1,20230313,221500,24345.0200000,24378.6200000,24340.3500000,24377.1000000,38
GDAX.BTC-USD,1,20230313,221600,24375.8600000,24385.7200000,24359.1500000,24379.5900000,31
GDAX.BTC-USD,1,20230313,221700,24379.2600000,24388.6600000,24351.6500000,24375.9800000,19
GDAX.BTC-USD,1,20230313,221800,24371.8400000,24374.1800000,24346.7000000,24351.6000000,16
GDAX.BTC-USD,1,20230313,221900,24352.9700000,24362.2100000,24332.4700000,24358.0300000,12
GDAX.BTC-USD,1,20230313,222000,24356.0500000,24366.1800000,24336.1700000,24340.3000000,21
GDAX.BTC-USD,1,20230313,222100,24340.2300000,24342.6000000,24289.4700000,24294.4300000,39
GDAX.BTC-USD,1,20230313,222200,24292.6200000,24323.0200000,24287.1400000,24311.8500000,17
GDAX.BTC-USD,1,20230313,222300,24311.8500000,24323.0100000,24298.9000000,24314.7200000,20
GDAX.BTC-USD,1,20230313,222400,24312.0500000,24315.6300000,24282.9500000,24283.0000000,12
GDAX.BTC-USD,1,20230313,222500,24287.1000000,24298.9500000,24270.4000000,24278.4500000,40
GDAX.BTC-USD,1,20230313,222600,24278.1800000,24296.3800000,24228.3000000,24238.5800000,41
GDAX.BTC-USD,1,20230313,222700,24238.5800000,24254.7800000,24230.2600000,24245.5200000,16
GDAX.BTC-USD,1,20230313,222800,24243.7900000,24258.3100000,24223.0900000,24232.5200000,26
GDAX.BTC-USD,1,20230313,222900,24231.1800000,24234.9500000,24200.0000000,24220.7600000,34
GDAX.BTC-USD,1,20230313,223000,24216.6600000,24254.6600000,24214.5700000,24254.6600000,20
GDAX.BTC-USD,1,20230313,223100,24249.0800000,24279.9900000,24237.5800000,24279.9700000,36
GDAX.BTC-USD,1,20230313,223200,24279.5400000,24301.7800000,24270.0000000,24294.3300000,21
GDAX.BTC-USD,1,20230313,223300,24293.7200000,24306.6500000,24265.6600000,24275.5600000,18
GDAX.BTC-USD,1,20230313,223400,24269.7900000,24323.2100000,24268.0600000,24309.4300000,31
GDAX.BTC-USD,1,20230313,223500,24311.0800000,24312.5800000,24295.0800000,24300.4400000,22
GDAX.BTC-USD,1,20230313,223600,24296.0900000,24302.6000000,24273.8500000,24300.8600000,26
GDAX.BTC-USD,1,20230313,223700,24300.1500000,24312.9200000,24264.5000000,24275.0500000,38
GDAX.BTC-USD,1,20230313,223800,24273.8100000,24285.5400000,24256.6900000,24284.2000000,13
GDAX.BTC-USD,1,20230313,223900,24281.1100000,24284.3200000,24256.4500000,24259.9700000,24
GDAX.BTC-USD,1,20230313,224000,24259.1100000,24288.4500000,24257.0200000,24285.6100000,12
GDAX.BTC-USD,1,20230313,224100,24285.6000000,24304.4200000,24277.7400000,24299.9900000,19
GDAX.BTC-USD,1,20230313,224200,24299.9900000,24338.0600000,24299.4000000,24334.3700000,28
GDAX.BTC-USD,1,20230313,224300,24334.4500000,24422.1200000,24326.4900000,24404.6500000,42
GDAX.BTC-USD,1,20230313,224400,24402.0100000,24404.4500000,24361.6900000,24372.2100000,24
GDAX.BTC-USD,1,20230313,224500,24372.2100000,24387.0100000,24349.3600000,24373.8900000,66
GDAX.BTC-USD,1,20230313,224600,24373.8800000,24395.0800000,24358.9500000,24369.6300000,37
GDAX.BTC-USD,1,20230313,224700,24366.4500000,24385.8600000,24340.3600000,24345.2400000,29
GDAX.BTC-USD,1,20230313,224800,24343.4800000,24356.1700000,24328.3500000,24333.1100000,24
GDAX.BTC-USD,1,20230313,224900,24336.4100000,24350.8100000,24311.1600000,24350.4700000,36
GDAX.BTC-USD,1,20230313,225000,24350.4700000,24367.7800000,24350.4700000,24356.1900000,25
GDAX.BTC-USD,1,20230313,225100,24356.1900000,24356.1900000,24315.4600000,24328.0700000,35
GDAX.BTC-USD,1,20230313,225200,24327.8800000,24338.8700000,24315.9200000,24317.6300000,25
GDAX.BTC-USD,1,20230313,225300,24325.9700000,24333.6700000,24300.9500000,24316.8900000,29
GDAX.BTC-USD,1,20230313,225400,24315.3100000,24327.3900000,24310.0900000,24327.0500000,18
GDAX.BTC-USD,1,20230313,225500,24327.0100000,24344.6900000,24316.8300000,24323.7300000,26
GDAX.BTC-USD,1,20230313,225600,24323.7200000,24335.6600000,24302.6500000,24309.8800000,11
GDAX.BTC-USD,1,20230313,225700,24308.0200000,24315.8700000,24276.8900000,24289.0400000,42
GDAX.BTC-USD,1,20230313,225800,24289.7800000,24291.1400000,24239.9600000,24250.5600000,25
GDAX.BTC-USD,1,20230313,225900,24251.6100000,24276.8100000,24250.6000000,24276.8100000,15
GDAX.BTC-USD,1,20230313,230000,24276.8100000,24382.8600000,24276.8100000,24370.0800000,57
GDAX.BTC-USD,1,20230313,230100,24374.7300000,24405.1700000,24359.2300000,24376.2300000,29
GDAX.BTC-USD,1,20230313,230200,24372.3700000,24413.9200000,24361.7000000,24398.3900000,30
GDAX.BTC-USD,1,20230313,230300,24401.7500000,24403.5000000,24355.1900000,24368.3900000,38
GDAX.BTC-USD,1,20230313,230400,24367.5300000,24375.9700000,24355.7400000,24355.7500000,20
GDAX.BTC-USD,1,20230313,230500,24355.7400000,24388.8100000,24348.3400000,24359.1700000,32
GDAX.BTC-USD,1,20230313,230600,24359.7600000,24380.6800000,24355.3400000,24379.7900000,25
GDAX.BTC-USD,1,20230313,230700,24379.7900000,24387.3000000,24369.6400000,24377.6500000,24
GDAX.BTC-USD,1,20230313,230800,24377.6500000,24384.9200000,24369.4500000,24382.0100000,15
GDAX.BTC-USD,1,20230313,230900,24382.0100000,24390.7900000,24359.8900000,24367.1100000,35
GDAX.BTC-USD,1,20230313,231000,24366.0600000,24366.0600000,24315.3200000,24315.3200000,17
GDAX.BTC-USD,1,20230313,231100,24314.0000000,24338.0700000,24310.3700000,24330.6100000,32
GDAX.BTC-USD,1,20230313,231200,24329.3800000,24331.3900000,24305.4400000,24318.7500000,13
GDAX.BTC-USD,1,20230313,231300,24318.7000000,24325.8600000,24305.0900000,24307.5600000,20
GDAX.BTC-USD,1,20230313,231400,24308.8300000,24319.5900000,24285.2600000,24287.7100000,49
GDAX.BTC-USD,1,20230313,231500,24289.8900000,24289.8900000,24224.7100000,24256.4800000,45
GDAX.BTC-USD,1,20230313,231600,24252.5000000,24311.6600000,24252.5000000,24306.3600000,37
GDAX.BTC-USD,1,20230313,231700,24305.0600000,24320.5000000,24294.6600000,24304.7400000,27
GDAX.BTC-USD,1,20230313,231800,24303.8200000,24303.8200000,24290.2100000,24296.1400000,20
GDAX.BTC-USD,1,20230313,231900,24296.1300000,24304.9900000,24285.1900000,24297.5800000,15
GDAX.BTC-USD,1,20230313,232000,24296.7500000,24307.4200000,24290.9500000,24300.8800000,30
GDAX.BTC-USD,1,20230313,232100,24300.9000000,24311.3800000,24300.4600000,24302.4400000,27
GDAX.BTC-USD,1,20230313,232200,24302.4400000,24304.2600000,24276.6700000,24276.6700000,23
GDAX.BTC-USD,1,20230313,232300,24276.6600000,24293.0100000,24272.5800000,24278.0000000,17
GDAX.BTC-USD,1,20230313,232400,24278.0000000,24279.5400000,24232.6900000,24240.1400000,21
GDAX.BTC-USD,1,20230313,232500,24240.1500000,24240.1500000,24216.4100000,24234.9100000,48
GDAX.BTC-USD,1,20230313,232600,24234.9000000,24250.0200000,24232.0800000,24243.0800000,43
GDAX.BTC-USD,1,20230313,232700,24243.0900000,24267.1900000,24243.0900000,24251.4900000,28
GDAX.BTC-USD,1,20230313,232800,24251.5000000,24258.7400000,24234.2900000,24238.1400000,50
GDAX.BTC-USD,1,20230313,232900,24237.9400000,24240.6700000,24212.4200000,24221.7600000,24
GDAX.BTC-USD,1,20230313,233000,24221.7600000,24237.5800000,24203.7200000,24205.0000000,101
GDAX.BTC-USD,1,20230313,233100,24205.0000000,24205.0000000,24135.8400000,24153.1600000,87
GDAX.BTC-USD,1,20230313,233200,24153.1800000,24171.8000000,24146.0400000,24171.8000000,66
GDAX.BTC-USD,1,20230313,233300,24171.8000000,24221.7400000,24171.7900000,24205.2800000,29
GDAX.BTC-USD,1,20230313,233400,24205.2800000,24218.3700000,24201.4000000,24201.4000000,27
GDAX.BTC-USD,1,20230313,233500,24202.2400000,24211.5900000,24198.4600000,24200.1800000,19
GDAX.BTC-USD,1,20230313,233600,24205.5300000,24205.5300000,24182.4600000,24193.9100000,24
GDAX.BTC-USD,1,20230313,233700,24193.9000000,24196.4300000,24187.7100000,24187.7200000,13
GDAX.BTC-USD,1,20230313,233800,24187.7100000,24230.4400000,24180.4800000,24213.9800000,50
GDAX.BTC-USD,1,20230313,233900,24213.9900000,24237.1600000,24213.9900000,24221.9300000,30
GDAX.BTC-USD,1,20230313,234000,24221.2400000,24226.8000000,24207.0600000,24213.9000000,31
GDAX.BTC-USD,1,20230313,234100,24213.8900000,24222.8100000,24195.3200000,24202.4900000,27
GDAX.BTC-USD,1,20230313,234200,24202.4900000,24219.3500000,24200.1700000,24219.2800000,21
GDAX.BTC-USD,1,20230313,234300,24217.9000000,24282.3400000,24200.4400000,24252.5200000,79
GDAX.BTC-USD,1,20230313,234400,24252.5200000,24288.2200000,24245.7000000,24262.4700000,51
GDAX.BTC-USD,1,20230313,234500,24262.8300000,24274.0700000,24242.5500000,24260.9100000,95
GDAX.BTC-USD,1,20230313,234600,24260.9000000,24283.6500000,24207.5900000,24269.0600000,84
GDAX.BTC-USD,1,20230313,234700,24269.0600000,24269.0600000,24253.2200000,24256.0500000,53
GDAX.BTC-USD,1,20230313,234800,24256.0400000,24256.0400000,24217.1500000,24219.5800000,18
GDAX.BTC-USD,1,20230313,234900,24220.2400000,24233.5100000,24207.1200000,24226.4500000,39
GDAX.BTC-USD,1,20230313,235000,24226.4600000,24238.2100000,24214.2300000,24218.3800000,57
GDAX.BTC-USD,1,20230313,235100,24218.3900000,24243.9500000,24189.2000000,24194.3500000,39
GDAX.BTC-USD,1,20230313,235200,24194.3500000,24202.1100000,24184.8900000,24193.3800000,41
GDAX.BTC-USD,1,20230313,235300,24193.6000000,24193.6000000,24149.6300000,24176.6500000,38
GDAX.BTC-USD,1,20230313,235400,24178.3200000,24187.9500000,24157.1500000,24157.1600000,56
GDAX.BTC-USD,1,20230313,235500,24157.9500000,24187.3000000,24152.5500000,24187.3000000,32
GDAX.BTC-USD,1,20230313,235600,24187.3000000,24209.8900000,24185.4800000,24195.9800000,18
GDAX.BTC-USD,1,20230313,235700,24193.1800000,24208.2700000,24179.8300000,24208.2700000,18
GDAX.BTC-USD,1,20230313,235800,24208.2700000,24215.6400000,24195.0300000,24195.0300000,75
GDAX.BTC-USD,1,20230313,235900,24197.9400000,24207.7700000,24194.9700000,24207.7700000,38
GDAX.BTC-USD,1,20230314,000000,24207.7700000,24207.7700000,24194.6800000,24207.3100000,26
GDAX.BTC-USD,1,20230314,000100,24207.3000000,24224.8700000,24204.9400000,24212.0800000,59
GDAX.BTC-USD,1,20230314,000200,24211.8700000,24236.8700000,24209.6400000,24232.8200000,42
GDAX.BTC-USD,1,20230314,000300,24233.5900000,24235.6900000,24227.0700000,24231.2800000,21
GDAX.BTC-USD,1,20230314,000400,24231.2900000,24247.8400000,24228.4000000,24239.5300000,33
GDAX.BTC-USD,1,20230314,000500,24235.3200000,24254.5600000,24229.0600000,24234.4600000,30
GDAX.BTC-USD,1,20230314,000600,24234.4200000,24251.2500000,24232.9300000,24242.7500000,23
GDAX.BTC-USD,1,20230314,000700,24242.0400000,24242.9900000,24224.4000000,24227.2800000,19
GDAX.BTC-USD,1,20230314,000800,24225.9900000,24237.4100000,24208.4200000,24236.2400000,23
GDAX.BTC-USD,1,20230314,000900,24236.2500000,24252.0700000,24235.4600000,24249.5200000,46
GDAX.BTC-USD,1,20230314,001000,24249.5400000,24278.6500000,24244.4200000,24277.2300000,23
GDAX.BTC-USD,1,20230314,001100,24277.2200000,24277.2300000,24256.5000000,24272.3800000,19
GDAX.BTC-USD,1,20230314,001200,24272.2200000,24272.6700000,24254.0700000,24268.7700000,23
GDAX.BTC-USD,1,20230314,001300,24265.9800000,24269.9000000,24248.4600000,24265.4000000,17
GDAX.BTC-USD,1,20230314,001400,24265.0300000,24265.4000000,24254.3100000,24254.3100000,7
GDAX.BTC-USD,1,20230314,001500,24257.3100000,24275.9800000,24254.0100000,24271.2600000,13
GDAX.BTC-USD,1,20230314,001600,24274.1200000,24297.8300000,24263.0100000,24277.5800000,41
GDAX.BTC-USD,1,20230314,001700,24277.6000000,24285.8900000,24263.0000000,24268.0800000,10
GDAX.BTC-USD,1,20230314,001800,24268.0800000,24275.2900000,24256.6300000,24259.9300000,8
GDAX.BTC-USD,1,20230314,001900,24259.9700000,24262.5200000,24242.5800000,24246.2900000,14
GDAX.BTC-USD,1,20230314,002000,24244.1200000,24248.8800000,24224.4100000,24238.1200000,13
GDAX.BTC-USD,1,20230314,002100,24238.0900000,24264.3900000,24228.4100000,24253.3700000,30
GDAX.BTC-USD,1,20230314,002200,24250.0000000,24268.4500000,24250.0000000,24252.1100000,7
GDAX.BTC-USD,1,20230314,002300,24252.4000000,24253.9700000,24237.1100000,24240.2900000,13
GDAX.BTC-USD,1,20230314,002400,24240.2900000,24241.9500000,24228.4100000,24239.4200000,17
GDAX.BTC-USD,1,20230314,002500,24237.6400000,24248.4200000,24170.6900000,24231.1600000,63
GDAX.BTC-USD,1,20230314,002600,24231.1700000,24243.8700000,24214.2400000,24242.5200000,11
GDAX.BTC-USD,1,20230314,002700,24242.5300000,24242.5300000,24222.8600000,24237.6900000,14
GDAX.BTC-USD,1,20230314,002800,24235.3000000,24238.9900000,24174.0900000,24188.6700000,27
GDAX.BTC-USD,1,20230314,002900,24188.3700000,24196.4200000,24128.6400000,24162.7900000,38
GDAX.BTC-USD,1,20230314,003000,24162.7900000,24162.7900000,24110.2700000,24160.2300000,24
GDAX.BTC-USD,1,20230314,003100,24155.5800000,24174.1200000,24150.2500000,24174.0400000,12
GDAX.BTC-USD,1,20230314,003200,24174.0500000,24182.5400000,24160.2400000,24164.4300000,11
GDAX.BTC-USD,1,20230314,003300,24163.7100000,24163.7100000,24121.9200000,24134.8600000,15
GDAX.BTC-USD,1,20230314,003400,24134.6700000,24170.1000000,24130.6600000,24164.4700000,24
GDAX.BTC-USD,1,20230314,003500,24164.4600000,24169.9700000,24148.6000000,24164.0800000,27
GDAX.BTC-USD,1,20230314,003600,24163.7600000,24194.4100000,24155.5900000,24172.7900000,21
GDAX.BTC-USD,1,20230314,003700,24174.7700000,24184.3200000,24161.4000000,24181.4800000,15
GDAX.BTC-USD,1,20230314,003800,24180.4000000,24192.4400000,24174.6800000,24187.8300000,15
GDAX.BTC-USD,1,20230314,003900,24189.6600000,24193.6200000,24168.1800000,24179.4000000,34
GDAX.BTC-USD,1,20230314,004000,24179.4000000,24187.2500000,24160.0200000,24171.4300000,34
GDAX.BTC-USD,1,20230314,004100,24171.6900000,24172.2800000,24160.8100000,24164.5800000,18
GDAX.BTC-USD,1,20230314,004200,24163.9500000,24175.4400000,24162.8600000,24171.1300000,21
GDAX.BTC-USD,1,20230314,004300,24171.2100000,24172.4900000,24139.7000000,24142.0900000,33
GDAX.BTC-USD,1,20230314,004400,24142.8400000,24170.4500000,24137.3300000,24158.0600000,45
GDAX.BTC-USD,1,20230314,004500,24157.2500000,24170.4400000,24146.2200000,24170.2500000,31
GDAX.BTC-USD,1,20230314,004600,24170.2500000,24197.2800000,24168.1000000,24196.0100000,18
GDAX.BTC-USD,1,20230314,004700,24195.5000000,24214.5100000,24184.6100000,24208.2000000,18
GDAX.BTC-USD,1,20230314,004800,24209.9200000,24225.6300000,24185.0600000,24197.4800000,16
GDAX.BTC-USD,1,20230314,004900,24199.0100000,24227.9000000,24185.3300000,24224.5800000,41
GDAX.BTC-USD,1,20230314,005000,24223.6000000,24235.1000000,24198.0200000,24206.9100000,30
GDAX.BTC-USD,1,20230314,005100,24205.1000000,24225.2000000,24204.8700000,24221.2600000,13
GDAX.BTC-USD,1,20230314,005200,24219.2800000,24237.4400000,24197.6700000,24216.4800000,13
GDAX.BTC-USD,1,20230314,005300,24216.4600000,24229.0300000,24195.5300000,24211.7700000,20
GDAX.BTC-USD,1,20230314,005400,24211.7400000,24220.2200000,24201.1900000,24220.2200000,15
GDAX.BTC-USD,1,20230314,005500,24220.2200000,24242.1700000,24214.0600000,24230.0300000,20
GDAX.BTC-USD,1,20230314,005600,24230.0200000,24230.8500000,24200.4400000,24211.0700000,15
GDAX.BTC-USD,1,20230314,005700,24209.4900000,24217.8500000,24182.2900000,24182.2900000,18
GDAX.BTC-USD,1,20230314,005800,24184.0400000,24191.0200000,24152.5700000,24188.5900000,17
GDAX.BTC-USD,1,20230314,005900,24190.0000000,24190.4300000,24153.7800000,24174.6800000,19
GDAX.BTC-USD,1,20230314,010000,24177.1100000,24201.6600000,24175.8900000,24183.1300000,18
GDAX.BTC-USD,1,20230314,010100,24187.5600000,24219.3800000,24179.0000000,24193.3100000,47
GDAX.BTC-USD,1,20230314,010200,24193.3100000,24212.7200000,24186.9400000,24208.4800000,17
GDAX.BTC-USD,1,20230314,010300,24205.7700000,24209.6100000,24172.7500000,24186.3400000,28
GDAX.BTC-USD,1,20230314,010400,24190.0500000,24228.0000000,24185.9100000,24213.4200000,23
GDAX.BTC-USD,1,20230314,010500,24215.9500000,24222.2900000,24199.4400000,24208.6900000,16
GDAX.BTC-USD,1,20230314,010600,24205.3900000,24217.7500000,24197.9800000,24213.8500000,18
GDAX.BTC-USD,1,20230314,010700,24215.6100000,24228.2000000,24210.1700000,24212.9100000,16
GDAX.BTC-USD,1,20230314,010800,24212.9100000,24214.6700000,24204.4200000,24214.6700000,11
GDAX.BTC-USD,1,20230314,010900,24212.0500000,24236.3900000,24206.2700000,24230.9400000,25
GDAX.BTC-USD,1,20230314,011000,24228.2000000,24237.0000000,24216.4100000,24234.3000000,18
GDAX.BTC-USD,1,20230314,011100,24237.0000000,24239.7700000,24226.6700000,24238.0300000,11
GDAX.BTC-USD,1,20230314,011200,24238.5400000,24247.2000000,24224.4000000,24232.1000000,25
GDAX.BTC-USD,1,20230314,011300,24229.1800000,24271.4500000,24225.3200000,24255.9000000,25
GDAX.BTC-USD,1,20230314,011400,24255.9000000,24295.7100000,24255.9000000,24291.8100000,18
GDAX.BTC-USD,1,20230314,011500,24291.8100000,24309.9300000,24272.4600000,24282.8700000,21
GDAX.BTC-USD,1,20230314,011600,24284.6200000,24316.2000000,24276.7400000,24295.1400000,18
GDAX.BTC-USD,1,20230314,011700,24295.2200000,24305.5700000,24270.6400000,24274.3900000,13
GDAX.BTC-USD,1,20230314,011800,24274.3900000,24289.0400000,24264.8100000,24284.2000000,14
