<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GDAX.ETH-USD,1,20230315,101600,1707.0100000,1707.6600000,1706.9100000,1706.9700000,168
GDAX.ETH-USD,1,20230315,101700,1706.9700000,1706.9700000,1704.5400000,1704.9800000,242
GDAX.ETH-USD,1,20230315,101800,1704.9000000,1705.6100000,1704.6800000,1705.0800000,200
GDAX.ETH-USD,1,20230315,101900,1705.0700000,1706.6000000,1705.0300000,1705.8600000,300
GDAX.ETH-USD,1,20230315,102000,1705.8700000,1708.1900000,1705.8700000,1707.4600000,173
GDAX.ETH-USD,1,20230315,102100,1707.4200000,1707.9200000,1706.9900000,1707.5700000,93
GDAX.ETH-USD,1,20230315,102200,1707.4500000,1708.1900000,1707.4300000,1708.1100000,69
GDAX.ETH-USD,1,20230315,102300,1708.1100000,1708.5400000,1707.9500000,1708.1900000,56
GDAX.ETH-USD,1,20230315,102400,1708.1800000,1708.2000000,1707.4400000,1708.0400000,69
GDAX.ETH-USD,1,20230315,102500,1707.9800000,1708.4500000,1707.6000000,1708.4500000,54
GDAX.ETH-USD,1,20230315,102600,1708.4600000,1709.6900000,1708.2900000,1709.6700000,83
GDAX.ETH-USD,1,20230315,102700,1709.5300000,1709.7900000,1709.1600000,1709.2000000,52
GDAX.ETH-USD,1,20230315,102800,1709.1900000,1709.4500000,1708.7100000,1709.4500000,35
GDAX.ETH-USD,1,20230315,102900,1709.4400000,1709.9200000,1708.9600000,1709.6700000,115
GDAX.ETH-USD,1,20230315,103000,1709.5700000,1709.5800000,1708.7400000,1708.9800000,51
GDAX.ETH-USD,1,20230315,103100,1708.9800000,1709.8000000,1708.7000000,1708.7000000,65
GDAX.ETH-USD,1,20230315,103200,1708.7100000,1709.5400000,1708.3300000,1708.3500000,87
GDAX.ETH-USD,1,20230315,103300,1708.3500000,1708.7100000,1707.4900000,1707.5100000,219
GDAX.ETH-USD,1,20230315,103400,1707.4200000,1709.5000000,1707.4200000,1708.7800000,82
GDAX.ETH-USD,1,20230315,103500,1708.7200000,1709.7300000,1708.7200000,1709.5800000,38
GDAX.ETH-USD,1,20230315,103600,1709.5700000,1710.1500000,1709.5700000,1710.0300000,30
GDAX.ETH-USD,1,20230315,103700,1710.0400000,1710.5000000,1709.7100000,1709.8900000,76
GDAX.ETH-USD,1,20230315,103800,1709.8300000,1709.8300000,1708.9000000,1708.9000000,122
GDAX.ETH-USD,1,20230315,103900,1708.8000000,1709.1300000,1707.4000000,1708.0800000,157
GDAX.ETH-USD,1,20230315,104000,1708.0200000,1708.8900000,1707.7100000,1708.2100000,98
GDAX.ETH-USD,1,20230315,104100,1708.2700000,1709.0900000,1708.2400000,1709.0200000,60
GDAX.ETH-USD,1,20230315,104200,1708.9800000,1709.0500000,1708.3800000,1708.9900000,33
GDAX.ETH-USD,1,20230315,104300,1709.1000000,1710.0900000,1709.1000000,1709.7800000,58
GDAX.ETH-USD,1,20230315,104400,1709.7800000,1710.5500000,1709.4500000,1710.5500000,41
GDAX.ETH-USD,1,20230315,104500,1710.5600000,1710.5600000,1709.6000000,1709.9000000,36
GDAX.ETH-USD,1,20230315,104600,1709.8700000,1709.9100000,1709.3500000,1709.7200000,36
GDAX.ETH-USD,1,20230315,104700,1709.7300000,1710.2100000,1709.7200000,1709.7800000,64
GDAX.ETH-USD,1,20230315,104800,1709.7700000,1709.9900000,1709.2600000,1709.2800000,32
GDAX.ETH-USD,1,20230315,104900,1709.2700000,1709.2700000,1708.4100000,1709.2700000,54
GDAX.ETH-USD,1,20230315,105000,1709.2600000,1709.7000000,1708.8500000,1709.4600000,52
GDAX.ETH-USD,1,20230315,105100,1709.7100000,1710.1800000,1708.6500000,1708.9200000,77
GDAX.ETH-USD,1,20230315,105200,1708.9200000,1709.2900000,1708.7700000,1708.8600000,46
GDAX.ETH-USD,1,20230315,105300,1708.8700000,1708.8700000,1707.7000000,1708.2600000,46
GDAX.ETH-USD,1,20230315,105400,1708.3300000,1708.9000000,1707.8300000,1708.8700000,150
GDAX.ETH-USD,1,20230315,105500,1708.9000000,1709.6000000,1708.4300000,1709.1600000,30
GDAX.ETH-USD,1,20230315,105600,1709.1000000,1709.2000000,1707.9100000,1709.2000000,71
GDAX.ETH-USD,1,20230315,105700,1709.2900000,1710.5300000,1709.2900000,1710.2700000,64
GDAX.ETH-USD,1,20230315,105800,1710.3200000,1711.8000000,1710.3200000,1711.8000000,57
GDAX.ETH-USD,1,20230315,105900,1711.8000000,1713.1900000,1711.5300000,1712.3100000,91
GDAX.ETH-USD,1,20230315,110000,1712.3500000,1714.5000000,1712.2600000,1713.1000000,218
GDAX.ETH-USD,1,20230315,110100,1713.1200000,1713.1200000,1711.9000000,1712.1800000,100
GDAX.ETH-USD,1,20230315,110200,1712.2100000,1713.4300000,1711.8000000,1712.9500000,103
GDAX.ETH-USD,1,20230315,110300,1712.9600000,1713.5800000,1711.2900000,1711.2900000,97
GDAX.ETH-USD,1,20230315,110400,1711.2000000,1711.7100000,1710.7000000,1711.1800000,62
GDAX.ETH-USD,1,20230315,110500,1711.1900000,1712.1200000,1711.1700000,1711.9500000,37
GDAX.ETH-USD,1,20230315,110600,1711.9200000,1712.3000000,1710.5900000,1710.7600000,39
GDAX.ETH-USD,1,20230315,110700,1711.0200000,1712.3500000,1711.0200000,1711.3200000,36
GDAX.ETH-USD,1,20230315,110800,1711.4200000,1711.5800000,1710.6100000,1711.0000000,38
GDAX.ETH-USD,1,20230315,110900,1711.0000000,1711.0000000,1709.2800000,1710.2200000,57
GDAX.ETH-USD,1,20230315,111000,1710.0500000,1710.8200000,1709.3700000,1710.0900000,115
GDAX.ETH-USD,1,20230315,111100,1710.0500000,1710.3400000,1709.5000000,1709.6600000,69
GDAX.ETH-USD,1,20230315,111200,1709.6700000,1710.6000000,1709.3100000,1709.7400000,134
GDAX.ETH-USD,1,20230315,111300,1709.7300000,1710.5000000,1709.2000000,1710.3000000,71
GDAX.ETH-USD,1,20230315,111400,1710.2700000,1711.2000000,1709.7400000,1710.5000000,52
GDAX.ETH-USD,1,20230315,111500,1710.6700000,1711.4000000,1710.4200000,1711.1800000,15
GDAX.ETH-USD,1,20230315,111600,1711.1100000,1711.6700000,1709.9200000,1710.0700000,24
GDAX.ETH-USD,1,20230315,111700,1709.9600000,1711.0400000,1709.8000000,1711.0400000,110
GDAX.ETH-USD,1,20230315,111800,1711.1000000,1713.9500000,1711.1000000,1713.1200000,105
GDAX.ETH-USD,1,20230315,111900,1713.1000000,1713.7500000,1711.8400000,1712.1800000,66
GDAX.ETH-USD,1,20230315,112000,1711.9800000,1712.3000000,1711.2800000,1711.7700000,81
GDAX.ETH-USD,1,20230315,112100,1711.6400000,1712.1900000,1711.2000000,1711.9100000,19
GDAX.ETH-USD,1,20230315,112200,1711.9500000,1712.5000000,1711.6100000,1711.7200000,42
GDAX.ETH-USD,1,20230315,112300,1711.7400000,1712.1900000,1711.1400000,1711.6700000,42
GDAX.ETH-USD,1,20230315,112400,1711.6900000,1712.2000000,1711.5700000,1711.5900000,33
GDAX.ETH-USD,1,20230315,112500,1711.5900000,1711.7900000,1709.2600000,1709.2600000,135
GDAX.ETH-USD,1,20230315,112600,1709.3500000,1709.3700000,1706.9100000,1708.1100000,220
GDAX.ETH-USD,1,20230315,112700,1707.9400000,1708.4000000,1707.3900000,1707.7300000,47
GDAX.ETH-USD,1,20230315,112800,1707.8300000,1708.0400000,1707.2100000,1707.9600000,37
GDAX.ETH-USD,1,20230315,112900,1707.7900000,1708.4600000,1707.6000000,1708.4600000,42
GDAX.ETH-USD,1,20230315,113000,1708.4500000,1708.4700000,1707.1000000,1707.2300000,47
GDAX.ETH-USD,1,20230315,113100,1707.2500000,1707.2500000,1704.0000000,1704.8000000,156
GDAX.ETH-USD,1,20230315,113200,1704.8100000,1705.9000000,1704.8000000,1705.2800000,78
GDAX.ETH-USD,1,20230315,113300,1705.4600000,1705.8700000,1704.2000000,1704.4700000,79
GDAX.ETH-USD,1,20230315,113400,1704.4900000,1705.1200000,1704.2300000,1704.6900000,39
GDAX.ETH-USD,1,20230315,113500,1704.5400000,1704.9100000,1703.2000000,1704.9100000,109
GDAX.ETH-USD,1,20230315,113600,1704.9900000,1706.0900000,1704.7000000,1704.8100000,85
GDAX.ETH-USD,1,20230315,113700,1704.8600000,1707.0800000,1704.8600000,1707.0500000,106
GDAX.ETH-USD,1,20230315,113800,1706.9800000,1707.2000000,1706.4900000,1707.0700000,61
GDAX.ETH-USD,1,20230315,113900,1707.1000000,1707.1000000,1705.6800000,1705.9200000,81
GDAX.ETH-USD,1,20230315,114000,1705.8800000,1706.9000000,1705.1000000,1706.9000000,119
GDAX.ETH-USD,1,20230315,114100,1706.9000000,1707.7800000,1705.8500000,1707.5000000,135
GDAX.ETH-USD,1,20230315,114200,1707.5000000,1707.9000000,1707.0900000,1707.6000000,31
GDAX.ETH-USD,1,20230315,114300,1707.5200000,1707.6100000,1706.9300000,1707.4400000,55
GDAX.ETH-USD,1,20230315,114400,1707.4000000,1707.4000000,1706.4300000,1706.4300000,43
GDAX.ETH-USD,1,20230315,114500,1706.4400000,1706.6800000,1706.0200000,1706.5200000,40
GDAX.ETH-USD,1,20230315,114600,1706.4800000,1706.5600000,1705.6000000,1706.5400000,86
GDAX.ETH-USD,1,20230315,114700,1706.4700000,1707.8400000,1706.4700000,1707.4300000,62
GDAX.ETH-USD,1,20230315,114800,1707.6800000,1707.7200000,1706.2200000,1706.5000000,43
GDAX.ETH-USD,1,20230315,114900,1706.6300000,1706.8900000,1705.8000000,1706.8000000,84
GDAX.ETH-USD,1,20230315,115000,1706.7900000,1707.3000000,1706.5400000,1707.0400000,36
GDAX.ETH-USD,1,20230315,115100,1707.0300000,1707.0300000,1705.6200000,1706.3200000,35
GDAX.ETH-USD,1,20230315,115200,1706.3200000,1706.6600000,1705.4000000,1705.8900000,84
GDAX.ETH-USD,1,20230315,115300,1705.8900000,1706.5900000,1705.6300000,1706.1400000,26
GDAX.ETH-USD,1,20230315,115400,1706.2100000,1706.5600000,1706.0000000,1706.5600000,28
GDAX.ETH-USD,1,20230315,115500,1706.6000000,1707.2000000,1706.1900000,1707.0400000,24
GDAX.ETH-USD,1,20230315,115600,1707.0400000,1707.5000000,1706.4800000,1707.4100000,54
GDAX.ETH-USD,1,20230315,115700,1707.6000000,1707.6000000,1706.9600000,1707.5700000,32
GDAX.ETH-USD,1,20230315,115800,1707.6600000,1707.6700000,1706.5300000,1706.6600000,34
GDAX.ETH-USD,1,20230315,115900,1706.6400000,1706.6800000,1705.8500000,1706.1900000,76
GDAX.ETH-USD,1,20230315,120000,1706.1900000,1706.4500000,1705.9000000,1706.3300000,16
GDAX.ETH-USD,1,20230315,120100,1706.3200000,1706.3800000,1705.6300000,1705.6300000,22
GDAX.ETH-USD,1,20230315,120200,1705.8900000,1706.2000000,1705.4000000,1706.0600000,29
GDAX.ETH-USD,1,20230315,120300,1706.0700000,1706.8200000,1705.7600000,1706.8200000,37
GDAX.ETH-USD,1,20230315,120400,1706.8200000,1706.8200000,1706.0800000,1706.6800000,45
GDAX.ETH-USD,1,20230315,120500,1706.7000000,1707.5500000,1706.7000000,1707.1300000,46
GDAX.ETH-USD,1,20230315,120600,1707.1500000,1707.5100000,1705.9800000,1706.0900000,26
GDAX.ETH-USD,1,20230315,120700,1706.1100000,1706.1700000,1704.7600000,1705.3700000,86
GDAX.ETH-USD,1,20230315,120800,1705.2800000,1705.3700000,1704.4000000,1704.5800000,17
GDAX.ETH-USD,1,20230315,120900,1704.5800000,1704.6000000,1703.2100000,1704.5800000,106
GDAX.ETH-USD,1,20230315,121000,1704.5800000,1705.2000000,1704.5000000,1704.6400000,44
GDAX.ETH-USD,1,20230315,121100,1704.7400000,1704.7400000,1704.1000000,1704.1000000,19
GDAX.ETH-USD,1,20230315,121200,1704.2300000,1705.6000000,1704.1400000,1705.6000000,55
GDAX.ETH-USD,1,20230315,121300,1705.5900000,1706.3000000,1705.5300000,1706.0200000,44
GDAX.ETH-USD,1,20230315,121400,1705.9800000,1706.3000000,1705.5400000,1705.5400000,13
GDAX.ETH-USD,1,20230315,121500,1705.5700000,1706.4700000,1705.2000000,1705.8700000,51
GDAX.ETH-USD,1,20230315,121600,1705.9500000,1706.2000000,1705.3900000,1706.1200000,47
GDAX.ETH-USD,1,20230315,121700,1706.1600000,1706.5000000,1705.8600000,1706.3300000,38
GDAX.ETH-USD,1,20230315,121800,1706.3300000,1706.3300000,1705.6800000,1705.7900000,19
GDAX.ETH-USD,1,20230315,121900,1705.7000000,1706.0800000,1705.0900000,1705.5600000,19
GDAX.ETH-USD,1,20230315,122000,1705.5100000,1706.3400000,1705.2700000,1705.8000000,85
GDAX.ETH-USD,1,20230315,122100,1705.7900000,1706.2000000,1705.1100000,1706.0300000,15
GDAX.ETH-USD,1,20230315,122200,1706.1400000,1706.5700000,1705.8000000,1706.1900000,24
GDAX.ETH-USD,1,20230315,122300,1706.1900000,1706.2500000,1705.5300000,1705.6600000,24
GDAX.ETH-USD,1,20230315,122400,1705.6900000,1705.7900000,1703.6900000,1704.0000000,40
GDAX.ETH-USD,1,20230315,122500,1703.7300000,1703.7300000,1702.5300000,1703.5900000,72
GDAX.ETH-USD,1,20230315,122600,1703.3800000,1703.6600000,1702.9500000,1703.4900000,26
GDAX.ETH-USD,1,20230315,122700,1703.4500000,1703.4500000,1702.0500000,1702.3800000,20
GDAX.ETH-USD,1,20230315,122800,1702.2200000,1702.4000000,1701.6600000,1702.0800000,33
GDAX.ETH-USD,1,20230315,122900,1702.1700000,1702.5200000,1701.8400000,1702.0600000,12
GDAX.ETH-USD,1,20230315,123000,1702.1600000,1702.3600000,1700.4300000,1700.7100000,48
GDAX.ETH-USD,1,20230315,123100,1700.7100000,1702.7000000,1699.4900000,1702.7000000,108
GDAX.ETH-USD,1,20230315,123200,1702.7000000,1703.7200000,1701.8900000,1703.1900000,45
GDAX.ETH-USD,1,20230315,123300,1703.3100000,1703.6800000,1702.9800000,1703.5000000,35
GDAX.ETH-USD,1,20230315,123400,1703.7100000,1704.3000000,1702.9400000,1703.2000000,39
GDAX.ETH-USD,1,20230315,123500,1703.2000000,1704.0000000,1703.1800000,1703.3100000,69
GDAX.ETH-USD,1,20230315,123600,1703.4100000,1703.6000000,1702.5100000,1702.9600000,77
GDAX.ETH-USD,1,20230315,123700,1702.6700000,1702.6700000,1701.2300000,1701.2800000,38
GDAX.ETH-USD,1,20230315,123800,1701.2800000,1701.3100000,1700.3600000,1700.8600000,51
GDAX.ETH-USD,1,20230315,123900,1700.9000000,1701.2400000,1697.4400000,1699.6700000,250
GDAX.ETH-USD,1,20230315,124000,1699.6700000,1699.6900000,1696.8000000,1697.2800000,70
GDAX.ETH-USD,1,20230315,124100,1697.3600000,1697.3700000,1693.1800000,1693.3900000,268
GDAX.ETH-USD,1,20230315,124200,1693.3400000,1695.5100000,1691.6000000,1695.4600000,444
GDAX.ETH-USD,1,20230315,124300,1695.5000000,1698.2000000,1695.5000000,1697.6000000,321
GDAX.ETH-USD,1,20230315,124400,1697.6000000,1697.6000000,1695.1300000,1695.7400000,106
GDAX.ETH-USD,1,20230315,124500,1695.9600000,1696.3100000,1695.0500000,1695.4700000,135
GDAX.ETH-USD,1,20230315,124600,1695.1300000,1695.2700000,1692.6000000,1694.7000000,207
GDAX.ETH-USD,1,20230315,124700,1694.6900000,1694.6900000,1691.0800000,1693.0100000,257
GDAX.ETH-USD,1,20230315,124800,1693.0400000,1697.5000000,1693.0400000,1696.9000000,93
GDAX.ETH-USD,1,20230315,124900,1696.8500000,1698.7000000,1696.2000000,1696.2000000,99
GDAX.ETH-USD,1,20230315,125000,1696.3400000,1699.0000000,1695.9000000,1698.0300000,124
GDAX.ETH-USD,1,20230315,125100,1698.3000000,1698.8100000,1697.8100000,1698.6800000,42
GDAX.ETH-USD,1,20230315,125200,1698.4600000,1700.2000000,1697.8300000,1699.7800000,131
GDAX.ETH-USD,1,20230315,125300,1699.7800000,1700.4000000,1698.7900000,1699.3700000,117
GDAX.ETH-USD,1,20230315,125400,1699.4700000,1699.9000000,1698.6800000,1699.2500000,41
GDAX.ETH-USD,1,20230315,125500,1699.2900000,1700.3000000,1699.2900000,1699.7300000,61
GDAX.ETH-USD,1,20230315,125600,1699.6500000,1699.6800000,1697.8000000,1698.0400000,47
GDAX.ETH-USD,1,20230315,125700,1697.9700000,1698.6500000,1697.4100000,1697.6700000,47
GDAX.ETH-USD,1,20230315,125800,1697.6700000,1697.8900000,1695.5900000,1697.8000000,144
GDAX.ETH-USD,1,20230315,125900,1697.8000000,1698.2100000,1695.8600000,1697.9000000,125
GDAX.ETH-USD,1,20230315,130000,1698.0000000,1698.5600000,1696.0200000,1696.2900000,66
GDAX.ETH-USD,1,20230315,130100,1696.1900000,1697.4100000,1696.0000000,1697.3800000,121
GDAX.ETH-USD,1,20230315,130200,1697.4900000,1698.6600000,1697.4800000,1698.0200000,55
GDAX.ETH-USD,1,20230315,130300,1698.1500000,1699.4000000,1698.1000000,1699.4000000,48
GDAX.ETH-USD,1,20230315,130400,1699.5000000,1700.5900000,1699.5000000,1699.9300000,49
GDAX.ETH-USD,1,20230315,130500,1699.9300000,1700.1500000,1699.0600000,1699.5600000,29
GDAX.ETH-USD,1,20230315,130600,1699.7500000,1700.0500000,1699.3600000,1699.9900000,42
GDAX.ETH-USD,1,20230315,130700,1699.7100000,1700.0100000,1698.8100000,1699.6100000,32
GDAX.ETH-USD,1,20230315,130800,1699.7700000,1701.0900000,1699.2900000,1699.8300000,35
GDAX.ETH-USD,1,20230315,130900,1699.8000000,1700.0800000,1698.4000000,1699.3800000,48
GDAX.ETH-USD,1,20230315,131000,1699.6000000,1700.4600000,1699.2000000,1699.2000000,28
GDAX.ETH-USD,1,20230315,131100,1699.2000000,1699.3000000,1698.1400000,1698.6600000,35
GDAX.ETH-USD,1,20230315,131200,1698.3400000,1698.5900000,1697.4000000,1697.4000000,81
GDAX.ETH-USD,1,20230315,131300,1697.4400000,1697.4500000,1695.5700000,1695.5700000,51
GDAX.ETH-USD,1,20230315,131400,1695.7000000,1696.7000000,1695.3700000,1695.6600000,73
GDAX.ETH-USD,1,20230315,131500,1695.4600000,1695.8400000,1694.8000000,1694.8000000,34
GDAX.ETH-USD,1,20230315,131600,1694.7500000,1696.3500000,1694.7500000,1694.9000000,77
GDAX.ETH-USD,1,20230315,131700,1695.0700000,1696.0300000,1694.7000000,1695.8200000,23
GDAX.ETH-USD,1,20230315,131800,1695.6100000,1695.9900000,1694.9000000,1695.0000000,14
GDAX.ETH-USD,1,20230315,131900,1695.0500000,1695.5800000,1694.8400000,1694.8400000,40
GDAX.ETH-USD,1,20230315,132000,1694.9600000,1695.4200000,1693.4500000,1693.7500000,44
GDAX.ETH-USD,1,20230315,132100,1694.0800000,1696.3000000,1693.5100000,1696.3000000,89
GDAX.ETH-USD,1,20230315,132200,1696.2900000,1698.5000000,1696.2800000,1696.8900000,207
GDAX.ETH-USD,1,20230315,132300,1697.2600000,1697.6300000,1695.1000000,1695.1700000,63
GDAX.ETH-USD,1,20230315,132400,1695.2100000,1695.4900000,1694.6900000,1694.9000000,93
GDAX.ETH-USD,1,20230315,132500,1694.9000000,1695.0000000,1693.7000000,1694.1800000,29
GDAX.ETH-USD,1,20230315,132600,1694.2300000,1694.8000000,1693.4600000,1694.7400000,33
GDAX.ETH-USD,1,20230315,132700,1694.7300000,1695.3000000,1693.8000000,1694.0900000,18
GDAX.ETH-USD,1,20230315,132800,1694.2100000,1694.2100000,1691.1900000,1691.8200000,51
GDAX.ETH-USD,1,20230315,132900,1691.5800000,1692.2000000,1687.6900000,1689.4000000,268
GDAX.ETH-USD,1,20230315,133000,1689.2500000,1692.2000000,1688.6000000,1689.9400000,137
GDAX.ETH-USD,1,20230315,133100,1690.0600000,1692.3000000,1689.9500000,1690.2500000,65
GDAX.ETH-USD,1,20230315,133200,1690.3100000,1690.9300000,1688.6900000,1689.9100000,54
GDAX.ETH-USD,1,20230315,133300,1689.8200000,1690.6900000,1688.4000000,1688.4000000,66
GDAX.ETH-USD,1,20230315,133400,1688.3000000,1688.6700000,1684.3000000,1686.2400000,681
GDAX.ETH-USD,1,20230315,133500,1686.5000000,1689.7000000,1686.4300000,1689.5000000,169
GDAX.ETH-USD,1,20230315,133600,1689.2100000,1689.2700000,1686.6900000,1687.1900000,134
GDAX.ETH-USD,1,20230315,133700,1687.6400000,1689.7200000,1687.1400000,1687.8000000,93
GDAX.ETH-USD,1,20230315,133800,1687.8600000,1689.1000000,1687.7700000,1688.3300000,74
GDAX.ETH-USD,1,20230315,133900,1688.1800000,1689.0700000,1687.0300000,1688.4900000,63
GDAX.ETH-USD,1,20230315,134000,1688.5000000,1689.4000000,1688.3400000,1689.3100000,44
GDAX.ETH-USD,1,20230315,134100,1689.1900000,1691.2000000,1688.6200000,1690.9000000,146
GDAX.ETH-USD,1,20230315,134200,1691.0000000,1693.3200000,1690.7300000,1692.9000000,68
GDAX.ETH-USD,1,20230315,134300,1693.2300000,1695.2800000,1692.9200000,1694.7000000,44
GDAX.ETH-USD,1,20230315,134400,1694.5600000,1695.0100000,1694.0600000,1694.3300000,18
GDAX.ETH-USD,1,20230315,134500,1694.6300000,1695.3600000,1693.8600000,1695.3400000,69
GDAX.ETH-USD,1,20230315,134600,1695.2500000,1697.1400000,1694.0000000,1694.3300000,53
GDAX.ETH-USD,1,20230315,134700,1694.9000000,1695.1900000,1693.3000000,1693.3000000,34
GDAX.ETH-USD,1,20230315,134800,1693.4100000,1693.5700000,1691.7000000,1692.3500000,32
GDAX.ETH-USD,1,20230315,134900,1692.3700000,1693.5600000,1691.4000000,1692.6000000,155
GDAX.ETH-USD,1,20230315,135000,1692.7200000,1693.3600000,1691.3000000,1691.3100000,51
GDAX.ETH-USD,1,20230315,135100,1691.9500000,1693.5000000,1691.9400000,1692.9500000,28
GDAX.ETH-USD,1,20230315,135200,1692.9900000,1695.1000000,1692.5100000,1694.2600000,80
GDAX.ETH-USD,1,20230315,135300,1694.1400000,1694.5200000,1690.0900000,1690.2000000,85
GDAX.ETH-USD,1,20230315,135400,1690.2300000,1691.0300000,1688.9100000,1690.4300000,66
GDAX.ETH-USD,1,20230315,135500,1690.2300000,1691.2000000,1689.7000000,1690.6200000,111
GDAX.ETH-USD,1,20230315,135600,1690.5500000,1690.9200000,1688.4000000,1690.4300000,62
GDAX.ETH-USD,1,20230315,135700,1690.4100000,1691.0000000,1688.5600000,1688.9500000,67
GDAX.ETH-USD,1,20230315,135800,1689.0700000,1690.8100000,1688.8000000,1689.5200000,94
GDAX.ETH-USD,1,20230315,135900,1689.5600000,1689.5600000,1687.8000000,1687.9600000,79
GDAX.ETH-USD,1,20230315,140000,1688.2000000,1688.2000000,1686.1000000,1686.7200000,131
GDAX.ETH-USD,1,20230315,140100,1686.9300000,1689.2900000,1684.8000000,1688.5300000,184
GDAX.ETH-USD,1,20230315,140200,1688.6400000,1689.1000000,1684.8800000,1686.1000000,121
GDAX.ETH-USD,1,20230315,140300,1686.1000000,1686.2300000,1683.1000000,1684.1800000,139
GDAX.ETH-USD,1,20230315,140400,1684.1000000,1688.3900000,1683.9000000,1687.5400000,186
GDAX.ETH-USD,1,20230315,140500,1687.4800000,1687.5800000,1682.5700000,1683.7900000,308
GDAX.ETH-USD,1,20230315,140600,1683.5700000,1685.4600000,1680.6900000,1681.4000000,442
GDAX.ETH-USD,1,20230315,140700,1681.0500000,1683.1800000,1679.3700000,1679.3700000,219
GDAX.ETH-USD,1,20230315,140800,1679.3800000,1681.5900000,1678.6000000,1680.1800000,310
GDAX.ETH-USD,1,20230315,140900,1680.4200000,1680.9000000,1677.7600000,1679.3400000,399
GDAX.ETH-USD,1,20230315,141000,1679.1600000,1680.9300000,1678.7200000,1680.5500000,68
GDAX.ETH-USD,1,20230315,141100,1680.4500000,1682.0900000,1679.7900000,1682.0800000,107
GDAX.ETH-USD,1,20230315,141200,1681.9800000,1684.6000000,1681.7700000,1682.4700000,85
GDAX.ETH-USD,1,20230315,141300,1682.5900000,1684.6100000,1681.8100000,1682.2000000,48
GDAX.ETH-USD,1,20230315,141400,1682.4800000,1684.5900000,1682.0800000,1684.4600000,55
GDAX.ETH-USD,1,20230315,141500,1684.5000000,1685.3000000,1682.6200000,1683.5300000,51
GDAX.ETH-USD,1,20230315,141600,1683.2300000,1683.2300000,1680.9000000,1681.0000000,53
GDAX.ETH-USD,1,20230315,141700,1681.2300000,1681.4600000,1679.7000000,1679.8000000,59
GDAX.ETH-USD,1,20230315,141800,1679.7900000,1680.1900000,1675.6300000,1676.2900000,631
GDAX.ETH-USD,1,20230315,141900,1676.2000000,1678.5000000,1673.2900000,1677.0000000,271
GDAX.ETH-USD,1,20230315,142000,1677.3500000,1678.3200000,1675.0000000,1675.9600000,101
GDAX.ETH-USD,1,20230315,142100,1675.8600000,1677.4000000,1674.6000000,1675.5700000,155
GDAX.ETH-USD,1,20230315,142200,1675.9200000,1675.9800000,1672.5000000,1675.3000000,254
GDAX.ETH-USD,1,20230315,142300,1675.2900000,1676.6000000,1669.7000000,1671.9900000,456
GDAX.ETH-USD,1,20230315,142400,1672.3000000,1674.4000000,1667.0100000,1671.4000000,604
GDAX.ETH-USD,1,20230315,142500,1671.4500000,1674.2200000,1669.0400000,1672.1300000,356
GDAX.ETH-USD,1,20230315,142600,1672.3000000,1673.8000000,1671.2500000,1672.5200000,179
GDAX.ETH-USD,1,20230315,142700,1672.5200000,1674.1600000,1670.8000000,1673.8300000,203
GDAX.ETH-USD,1,20230315,142800,1674.0200000,1674.9400000,1670.8400000,1670.8400000,165
GDAX.ETH-USD,1,20230315,142900,1671.2000000,1672.6000000,1669.7200000,1669.8700000,141
GDAX.ETH-USD,1,20230315,143000,1669.7200000,1670.4500000,1663.7100000,1666.5900000,581
GDAX.ETH-USD,1,20230315,143100,1666.6000000,1667.7400000,1658.0300000,1666.7600000,837
GDAX.ETH-USD,1,20230315,143200,1667.1100000,1668.1000000,1663.5000000,1663.9900000,334
GDAX.ETH-USD,1,20230315,143300,1664.0300000,1664.4100000,1659.6900000,1661.8800000,356
GDAX.ETH-USD,1,20230315,143400,1661.6300000,1665.0900000,1661.1600000,1665.0800000,167
GDAX.ETH-USD,1,20230315,143500,1665.1000000,1668.8900000,1664.7900000,1666.4400000,348
GDAX.ETH-USD,1,20230315,143600,1666.4500000,1667.9500000,1666.0000000,1667.3100000,161
GDAX.ETH-USD,1,20230315,143700,1667.1900000,1670.1900000,1666.4000000,1669.7000000,129
GDAX.ETH-USD,1,20230315,143800,1669.8000000,1671.2000000,1668.5000000,1668.9700000,117
GDAX.ETH-USD,1,20230315,143900,1669.1800000,1675.3200000,1669.1600000,1675.3200000,331
GDAX.ETH-USD,1,20230315,144000,1675.3200000,1676.5000000,1672.5000000,1675.5300000,149
GDAX.ETH-USD,1,20230315,144100,1675.6000000,1678.3500000,1673.8200000,1677.5200000,215
GDAX.ETH-USD,1,20230315,144200,1677.4300000,1679.5600000,1674.9700000,1676.4100000,615
GDAX.ETH-USD,1,20230315,144300,1676.4100000,1677.0700000,1675.7900000,1676.5000000,84
GDAX.ETH-USD,1,20230315,144400,1676.5300000,1677.1000000,1674.8000000,1676.0400000,210
GDAX.ETH-USD,1,20230315,144500,1676.2700000,1679.0900000,1674.9000000,1679.0200000,124
GDAX.ETH-USD,1,20230315,144600,1678.8400000,1680.8000000,1677.4000000,1677.4900000,320
GDAX.ETH-USD,1,20230315,144700,1677.5000000,1678.4000000,1676.3800000,1677.3600000,200
GDAX.ETH-USD,1,20230315,144800,1677.3600000,1677.9000000,1676.2600000,1676.5200000,83
